3,0,-27.3177653,0,-27.3177653,0,-27.3177653,0,-27.3177653,0,-27.3177653,0,-27.3177653,0,-27.3177653,0
-27.30682715,0,-27.30682715,0,-27.30682715,0,-27.30682715,0,-27.30682715,0,-27.30682715,0,-27.30682715,0,-27.30682715,0
-25.61141428,1.97E-05,-25.61141428,-1.81E-05,-25.58953798,2.25E-05,-25.58953798,-2.14E-05,22.86645563,0,22.86645563,0,22.86645563,0,22.86645563,0
-25.60047613,2.70E-05,-25.60047613,-2.49E-05,-25.57859984,3.01E-05,-25.57859984,-2.87E-05,,,,,,,,
-25.58953798,3.67E-05,-25.58953798,-3.38E-05,-25.56766169,3.99E-05,-25.56766169,-3.80E-05,,,,,,,,
-25.57859984,4.91E-05,-25.57859984,-4.53E-05,-25.55672354,5.22E-05,-25.55672354,-4.98E-05,,,,,,,,
-25.56766169,6.50E-05,-25.56766169,-5.99E-05,-25.54578539,6.74E-05,-25.54578539,-6.44E-05,,,,,,,,
-25.55672354,8.50E-05,-25.55672354,-7.85E-05,-25.53484725,8.61E-05,-25.53484725,-8.22E-05,,,,,,,,
-25.54578539,0.000109812,-25.54578539,-0.000101487,-25.5239091,0.000108725,-25.5239091,-0.000103858,,,,,,,,
-25.53484725,0.000140215,-25.53484725,-0.000129696,-25.51297095,0.000135611,-25.51297095,-0.000129588,,,,,,,,
-25.5239091,0.000176907,-25.5239091,-0.000163776,-25.5020328,0.000167136,-25.5020328,-0.00015977,,,,,,,,
-25.51297095,0.000220549,-25.51297095,-0.000204351,-25.49109466,0.00020354,-25.49109466,-0.000194639,,,,,,,,
-25.5020328,0.00027169,-25.5020328,-0.000251946,-25.48015651,0.000244926,-25.48015651,-0.000234298,,,,,,,,
-25.49109466,0.000330712,-25.49109466,-0.000306931,-25.46921836,0.000291224,-25.46921836,-0.000278684,,,,,,,,
-25.48015651,0.000397772,-25.48015651,-0.000369471,-25.45828021,0.000342155,-25.45828021,-0.000327535,,,,,,,,
-25.46921836,0.000472744,-25.46921836,-0.000439463,-25.44734207,0.000397215,-25.44734207,-0.000380372,,,,,,,,
-25.45828021,0.00055517,-25.45828021,-0.000516498,-25.43640392,0.000455653,-25.43640392,-0.000436479,,,,,,,,
-25.44734207,0.000644219,-25.44734207,-0.000599818,-25.42546577,0.000516474,-25.42546577,-0.000494905,,,,,,,,
-25.43640392,0.000738667,-25.43640392,-0.000688293,-25.41452762,0.000578453,-25.41452762,-0.000554477,,,,,,,,
-25.42546577,0.000836897,-25.42546577,-0.000780426,-25.40358948,0.000640166,-25.40358948,-0.000613833,,,,,,,,
-25.41452762,0.000936921,-25.41452762,-0.000874368,-25.39265133,0.000700041,-25.39265133,-0.00067146,,,,,,,,
-25.40358948,0.001036434,-25.40358948,-0.000967967,-25.38171318,0.000756415,-25.38171318,-0.000725762,,,,,,,,
-25.39265133,0.00113289,-25.39265133,-0.001058841,-25.37077503,0.00080761,-25.37077503,-0.000775127,,,,,,,,
-25.38171318,0.001223606,-25.38171318,-0.001144471,-25.35983689,0.000852019,-25.35983689,-0.000818003,,,,,,,,
-25.37077503,0.001305879,-25.37077503,-0.001222315,-25.34889874,0.000888183,-25.34889874,-0.000852984,,,,,,,,
-25.35983689,0.00137712,-25.35983689,-0.001289927,-25.33796059,0.000914873,-25.33796059,-0.000878883,,,,,,,,
-25.34889874,0.001434987,-25.34889874,-0.00134509,-25.32702244,0.000931161,-25.32702244,-0.000894798,,,,,,,,
-25.33796059,0.001477515,-25.33796059,-0.001385931,-25.3160843,0.000936609,-25.3160843,-0.000900167,,,,,,,,
-25.32702244,0.001503221,-25.32702244,-0.001411028,-25.30514615,0.000936471,-25.30514615,-0.000900167,,,,,,,,
-25.3160843,0.001511718,-25.3160843,-0.001419494,-25.294208,0.000930613,-25.294208,-0.000894798,,,,,,,,
-25.30514615,0.001511198,-25.30514615,-0.001419494,-25.28326985,0.000913797,-25.28326985,-0.000878883,,,,,,,,
-25.294208,0.001501161,-25.294208,-0.001411028,-25.27233171,0.000886616,-25.27233171,-0.000852984,,,,,,,,
-25.28326985,0.001473467,-25.28326985,-0.001385931,-25.26139356,0.000850015,-25.26139356,-0.000818003,,,,,,,,
-25.27233171,0.001429094,-25.27233171,-0.00134509,-25.25045541,0.000805236,-25.25045541,-0.000775127,,,,,,,,
-25.26139356,0.001369583,-25.26139356,-0.001289927,-25.23951726,0.000753746,-25.23951726,-0.000725762,,,,,,,,
-25.25045541,0.00129695,-25.25045541,-0.001222315,-25.22857912,0.00069716,-25.22857912,-0.00067146,,,,,,,,
-25.23951726,0.001213571,-25.23951726,-0.001144471,-25.21764097,0.000637155,-25.21764097,-0.000613833,,,,,,,,
-25.22857912,0.001122055,-25.22857912,-0.001058841,-25.20670282,0.000575391,-25.20670282,-0.000554477,,,,,,,,
-25.21764097,0.00102511,-25.21764097,-0.000967967,-25.19576467,0.000513436,-25.19576467,-0.000494905,,,,,,,,
-25.20670282,0.000925408,-25.20670282,-0.000874368,-25.18482653,0.000452705,-25.18482653,-0.000436479,,,,,,,,
-25.19576467,0.000825475,-25.19576467,-0.000780426,-25.17388838,0.000394411,-25.17388838,-0.000380372,,,,,,,,
-25.18482653,0.00072758,-25.18482653,-0.000688293,-25.16295023,0.000339538,-25.16295023,-0.000327535,,,,,,,,
-25.17388838,0.000633673,-25.17388838,-0.000599818,-25.15201208,0.000288824,-25.15201208,-0.000278684,,,,,,,,
-25.16295023,0.000545326,-25.16295023,-0.000516498,-25.14107394,0.000242763,-25.14107394,-0.000234298,,,,,,,,
-25.15201208,0.000463718,-25.15201208,-0.000439463,-25.13013579,0.000201622,-25.13013579,-0.000194639,,,,,,,,
-25.14107394,0.000389636,-25.14107394,-0.000369471,-25.11919764,0.000165462,-25.11919764,-0.00015977,,,,,,,,
-25.13013579,0.000323497,-25.13013579,-0.000306931,-25.10825949,0.000134172,-25.10825949,-0.000129588,,,,,,,,
-25.11919764,0.000265393,-25.11919764,-0.000251946,-25.09732135,0.000107506,-25.09732135,-0.000103858,,,,,,,,
-25.10825949,0.000215137,-25.10825949,-0.000204351,-25.0863832,8.51E-05,-25.0863832,-8.22E-05,,,,,,,,
-25.09732135,0.000172324,-25.09732135,-0.000163776,-25.07544505,6.66E-05,-25.07544505,-6.44E-05,,,,,,,,
-25.0863832,0.000136391,-25.0863832,-0.000129696,-25.0645069,5.15E-05,-25.0645069,-4.98E-05,,,,,,,,
-25.07544505,0.000106667,-25.07544505,-0.000101487,-25.05356876,3.93E-05,-25.05356876,-3.80E-05,,,,,,,,
-25.0645069,8.24E-05,-25.0645069,-7.85E-05,-25.04263061,2.97E-05,-25.04263061,-2.87E-05,,,,,,,,
-25.05356876,6.29E-05,-25.05356876,-5.99E-05,-25.03169246,2.21E-05,-25.03169246,-2.14E-05,,,,,,,,
-25.04263061,4.75E-05,-25.04263061,-4.53E-05,-25.02075431,1.63E-05,-19.13603093,-1.76E-05,,,,,,,,
-25.03169246,3.54E-05,-25.03169246,-3.38E-05,-19.35479389,1.77E-05,-19.12509279,-2.18E-05,,,,,,,,
-25.02075431,2.61E-05,-25.02075431,-2.49E-05,-19.34385574,2.19E-05,-19.11415464,-2.67E-05,,,,,,,,
-25.00981616,1.90E-05,-25.00981616,-1.81E-05,-19.33291759,2.69E-05,-19.10321649,-3.24E-05,,,,,,,,
-24.99887802,1.37E-05,-19.27822685,-2.18E-05,-19.32197944,3.27E-05,-19.09227834,-3.89E-05,,,,,,,,
-19.50792795,1.72E-05,-19.2672887,-3.09E-05,-19.3110413,3.94E-05,-19.0813402,-4.62E-05,,,,,,,,
-19.4969898,2.44E-05,-19.25635056,-4.31E-05,-19.30010315,4.70E-05,-19.07040205,-5.45E-05,,,,,,,,
-19.48605166,3.43E-05,-19.24541241,-5.98E-05,-19.289165,5.56E-05,-19.0594639,-6.36E-05,,,,,,,,
-19.47511351,4.77E-05,-19.23447426,-8.18E-05,-19.27822685,6.51E-05,-19.04852575,-7.36E-05,,,,,,,,
-19.46417536,6.57E-05,-19.22353611,-0.000110841,-19.2672887,7.55E-05,-19.03758761,-8.44E-05,,,,,,,,
-19.45323721,8.95E-05,-19.21259797,-0.000148677,-19.25635056,8.68E-05,-19.02664946,-9.59E-05,,,,,,,,
-19.44229907,0.000120773,-19.20165982,-0.000197193,-19.24541241,9.89E-05,-19.01571131,-0.000108123,,,,,,,,
-19.43136092,0.000161492,-19.19072167,-0.000258815,-19.23447426,0.000111724,-19.00477316,-0.000120893,,,,,,,,
-19.42042277,0.000213596,-19.17978352,-0.000336163,-19.22353611,0.000125152,-18.99383502,-0.000134126,,,,,,,,
-19.40948462,0.000279661,-19.16884538,-0.000432103,-19.21259797,0.00013905,-18.98289687,-0.000147712,,,,,,,,
-19.39854648,0.00036254,-19.15790723,-0.000549689,-19.20165982,0.000153269,-18.97195872,-0.000161653,,,,,,,,
-19.38760833,0.000465357,-19.14696908,-0.000692145,-19.19072167,0.000167823,-18.96102057,-0.000175833,,,,,,,,
-19.37667018,0.000591691,-19.13603093,-0.000862536,-19.17978352,0.00018256,-18.95008243,-0.000190021,,,,,,,,
-19.36573203,0.000744792,-19.12509279,-0.001063925,-19.16884538,0.000197198,-18.93914428,-0.000204109,,,,,,,,
-19.35479389,0.000928418,-19.11415464,-0.001299046,-19.15790723,0.000211621,-18.92820613,-0.000218002,,,,,,,,
-19.34385574,0.001146139,-19.10321649,-0.001570177,-19.14696908,0.000225742,-18.91726798,-0.000231617,,,,,,,,
-19.33291759,0.001401306,-19.09227834,-0.00187896,-19.13603093,0.0002395,-18.90632984,-0.000245586,,,,,,,,
-19.32197944,0.001696866,-19.0813402,-0.002226336,-19.12509279,0.000252866,-18.89539169,-0.000259813,,,,,,,,
-19.3110413,0.002035165,-19.07040205,-0.002612077,-19.11415464,0.000266256,-18.88445354,-0.000273455,,,,,,,,
-19.30010315,0.002417738,-19.0594639,-0.003035089,-19.10321649,0.000280193,-18.87351539,-0.000286402,,,,,,,,
-19.289165,0.002845114,-19.04852575,-0.0034931,-19.09227834,0.000294251,-18.86257725,-0.000298533,,,,,,,,
-19.27822685,0.003316833,-19.03758761,-0.003982701,-19.0813402,0.000307899,-18.8516391,-0.000309746,,,,,,,,
