-27.45027466546539,0,-27.45027466546539,-0
-27.43933217037461,0,-27.43933217037461,-0
-25.89644036257477,0.0001912965612925044,-25.89644036257477,-0.0001628413976707164
-25.88549786748399,0.0003092489270399961,-25.88549786748399,-0.0002644669820342451
-25.87455537239321,0.000493996427382965,-25.87455537239321,-0.0004244024999119271
-25.86361287730243,0.0007797474116924684,-25.86361287730243,-0.0006729522408799196
-25.85267038221165,0.001216181969688741,-25.85267038221165,-0.001054363565210452
-25.84172788712087,0.001874379912255018,-25.84172788712087,-0.001632286438347199
-25.83078539203009,0.002854506788082041,-25.83078539203009,-0.00249690598801798
-25.81984289693931,0.00429555112532119,-25.81984289693931,-0.003774051702532481
-25.80890040184854,0.006387354384559346,-25.80890040184854,-0.005636549641063587
-25.79795790675776,0.009385067360077114,-25.79795790675776,-0.008317995153548446
-25.78701541166698,0.01362598761995333,-25.78701541166698,-0.01212896731972226
-25.7760729165762,0.01954846911016593,-25.7760729165762,-0.01747546839197607
-25.76513042148542,0.02771224005317909,-25.76513042148542,-0.02487904238551128
-25.75418792639464,0.03881902118213768,-25.75418792639464,-0.03499760548432487
-25.74324543130386,0.05373181941715061,-25.74324543130386,-0.04864551869079917
-25.73230293621308,0.07349071612408599,-25.73230293621308,-0.06681087842776863
-25.7213604411223,0.09932242792782153,-25.7213604411223,-0.09066744162890207
-25.71041794603152,0.1326404656635723,-25.71041794603152,-0.1215781069821858
-25.69947545094075,0.1750324444084617,-25.69947545094075,-0.1610865308442806
-25.68853295584996,0.2282311053512966,-25.68853295584996,-0.2108933650020702
-25.67759046075919,0.2940659973948437,-25.67759046075919,-0.2728138662493073
-25.66664796566841,0.3743936143652157,-25.66664796566841,-0.3487143346262229
-25.65570547057763,0.4710051386698256,-25.65570547057763,-0.4404260479797686
-25.64476297548685,0.5855127966749807,-25.64476297548685,-0.5496370861585432
-25.63382048039607,0.7192181083577609,-25.63382048039607,-0.6777646237172489
-25.62287798530529,0.8729678592322299,-25.62287798530529,-0.8258127831476492
