-27.47345251,0,-27.47345251,0,-27.47345251,0,-27.47345251,0,-27.47345251,0,-27.47345251,0,-27.47345251,0,-27.47345251,0
-27.46251706,0,-27.46251706,0,-27.46251706,0,-27.46251706,0,-27.46251706,0,-27.46251706,0,-27.46251706,0,-27.46251706,0
-19.32654567,2.32E-05,-19.09690131,-2.39E-05,-19.22812666,2.13E-05,-19.03128864,-1.78E-05,-19.21719121,2.07E-05,-18.95474052,-1.97E-05,22.41404951,0,22.41404951,0
-19.31561022,3.30E-05,-19.08596587,-3.40E-05,-19.21719121,2.77E-05,-19.02035319,-2.38E-05,-19.20625577,2.65E-05,-18.94380508,-2.47E-05,,,,
-19.30467478,4.65E-05,-19.07503042,-4.79E-05,-19.20625577,3.56E-05,-19.00941775,-3.17E-05,-19.19532032,3.36E-05,-18.93286963,-3.07E-05,,,,
-19.29373933,6.48E-05,-19.06409498,-6.67E-05,-19.19532032,4.53E-05,-18.9984823,-4.17E-05,-19.18438488,4.23E-05,-18.92193419,-3.79E-05,,,,
-19.28280388,8.93E-05,-19.05315953,-9.19E-05,-19.18438488,5.71E-05,-18.98754686,-5.43E-05,-19.17344943,5.26E-05,-18.91099874,-4.63E-05,,,,
-19.27186844,0.000121745,-19.04222409,-0.000125089,-19.17344943,7.14E-05,-18.97661141,-7.01E-05,-19.16251398,6.49E-05,-18.90006329,-5.61E-05,,,,
-19.26093299,0.000164179,-19.03128864,-0.0001685,-19.16251398,8.83E-05,-18.96567597,-8.97E-05,-19.15157854,7.92E-05,-18.88912785,-6.75E-05,,,,
-19.24999755,0.000218953,-19.02035319,-0.000224461,-19.15157854,0.00010829,-18.95474052,-0.000113555,-19.14064309,9.58E-05,-18.8781924,-8.04E-05,,,,
-19.2390621,0.000288886,-19.00941775,-0.000295811,-19.14064309,0.000131611,-18.94380508,-0.000142501,-19.12970765,0.000114853,-18.86725696,-9.51E-05,,,,
-19.22812666,0.00037725,-18.9984823,-0.000385687,-19.12970765,0.000158629,-18.93286963,-0.000177249,-19.1187722,0.00013646,-18.85632151,-0.000111642,,,,
-19.21719121,0.000487322,-18.98754686,-0.000497559,-19.1187722,0.000189607,-18.92193419,-0.000218576,-19.10783676,0.000160728,-18.84538607,-0.000130058,,,,
-19.20625577,0.000622943,-18.97661141,-0.000635094,-19.10783676,0.000224831,-18.91099874,-0.000267289,-19.09690131,0.00018772,-18.83445062,-0.000150421,,,,
-19.19532032,0.000788151,-18.96567597,-0.000802164,-19.09690131,0.000264583,-18.90006329,-0.000324217,-19.08596587,0.000217477,-18.82351518,-0.000172771,,,,
-19.18438488,0.00098687,-18.95474052,-0.001002678,-19.08596587,0.000309132,-18.88912785,-0.000390193,-19.07503042,0.000249972,-18.81257973,-0.000197113,,,,
-19.17344943,0.001223145,-18.94380508,-0.001240447,-19.07503042,0.000358708,-18.8781924,-0.000466049,-19.06409498,0.000285159,-18.80164429,-0.000223432,,,,
-19.16251398,0.001500812,-18.93286963,-0.001519023,-19.06409498,0.00041356,-18.86725696,-0.000552617,-19.05315953,0.000322959,-18.79070884,-0.000251687,,,,
-19.15157854,0.001823254,-18.92193419,-0.001841449,-19.05315953,0.000473938,-18.85632151,-0.000650688,-19.04222409,0.000363278,-18.7797734,-0.000281888,,,,
-19.14064309,0.002193207,-18.91099874,-0.002210098,-19.04222409,0.000540109,-18.84538607,-0.00076104,-19.03128864,0.000405987,-18.76883795,-0.000314009,,,,
-19.12970765,0.002612787,-18.90006329,-0.002626539,-19.03128864,0.000612361,-18.83445062,-0.000884393,-19.02035319,0.000450978,-18.7579025,-0.000347828,,,,
-19.1187722,0.003082992,-18.88912785,-0.003091192,-19.02035319,0.000691028,-18.82351518,-0.001021424,-19.00941775,0.00049841,-18.74696706,-0.000383289,,,,
-19.10783676,0.003603727,-18.8781924,-0.003603296,-19.00941775,0.000776849,-18.81257973,-0.001172718,-18.9984823,0.000548202,-18.73603161,-0.000420272,,,,
-19.09690131,0.004173633,-18.86725696,-0.00416081,-18.9984823,0.000870252,-18.80164429,-0.001338765,-18.98754686,0.000600228,-18.72509617,-0.000458325,,,,
-19.08596587,0.004790105,-18.85632151,-0.004760184,-18.98754686,0.000971697,-18.79070884,-0.001519933,-18.97661141,0.000654464,-18.71416072,-0.000496985,,,,
-19.07503042,0.005449031,-18.84538607,-0.005396568,-18.97661141,0.001081691,-18.7797734,-0.001716923,-18.96567597,0.000711207,-18.70322528,-0.000536127,,,,
-19.06409498,0.006145054,-18.83445062,-0.006063674,-18.96567597,0.00120118,-18.76883795,-0.001930195,-18.95474052,0.000770497,-18.69228983,-0.000575342,,,,
-19.05315953,0.006871621,-18.82351518,-0.006754089,-18.95474052,0.001330675,-18.7579025,-0.002158888,-18.94380508,0.000832138,-18.68135439,-0.00061435,,,,
-19.04222409,0.007621187,-18.81257973,-0.007459304,-18.94380508,0.001470282,-18.74696706,-0.002402915,-18.93286963,0.000896204,-18.67041894,-0.00065299,,,,
-19.03128864,0.008385274,-18.80164429,-0.008170063,-18.93286963,0.001620352,-18.73603161,-0.002661583,-18.92193419,0.000962529,-18.6594835,-0.0006907,,,,
-19.02035319,0.009155024,-18.79070884,-0.008876661,-18.92193419,0.001780816,-18.72509617,-0.002932235,-18.91099874,0.001031867,-18.64854805,-0.000726764,,,,
-19.00941775,0.009928149,-18.7797734,-0.009574605,-18.91099874,0.001952778,-18.71416072,-0.003212016,-18.90006329,0.001104302,-18.6376126,-0.000760573,,,,
-18.9984823,0.010695436,-18.76883795,-0.010259372,-18.90006329,0.002136019,-18.70322528,-0.003499619,-18.88912785,0.001179565,-18.62667716,-0.000791931,,,,
-18.98754686,0.011447683,-18.7579025,-0.010915786,-18.88912785,0.002329327,-18.69228983,-0.003791647,-18.8781924,0.001258623,-18.61574171,-0.000820878,,,,
-18.97661141,0.01217633,-18.74696706,-0.011540102,-18.8781924,0.002532847,-18.68135439,-0.004084228,-18.86725696,0.001342275,-18.60480627,-0.000847193,,,,
-18.96567597,0.012880535,-18.73603161,-0.012129165,-18.86725696,0.002746676,-18.67041894,-0.004374692,-18.85632151,0.001429729,-18.59387082,-0.000871593,,,,
-18.95474052,0.013553328,-18.72509617,-0.012664604,-18.85632151,0.002968258,-18.6594835,-0.004657704,-18.84538607,0.001520931,-18.58293538,-0.000894273,,,,
-18.94380508,0.014181817,-18.71416072,-0.013134593,-18.84538607,0.003194845,-18.64854805,-0.004926356,-18.83445062,0.001615854,-18.57199993,-0.000915326,,,,
-18.93286963,0.014761315,-18.70322528,-0.013544513,-18.83445062,0.003423962,-18.6376126,-0.005174631,-18.82351518,0.001714088,-18.56106449,-0.000935276,,,,
-18.92193419,0.015281842,-18.69228983,-0.013891117,-18.82351518,0.003653272,-18.62667716,-0.005398811,-18.81257973,0.001815563,-18.55012904,-0.00095452,,,,
-18.91099874,0.015755004,-18.68135439,-0.014172229,-18.81257973,0.003879588,-18.61574171,-0.005597074,-18.80164429,0.001920596,-18.5391936,-0.000974253,,,,
-18.90006329,0.016180517,-18.67041894,-0.014396272,-18.80164429,0.004100961,-18.60480627,-0.005764154,-18.79070884,0.002029475,-18.52825815,-0.000996026,,,,
-18.88912785,0.016546516,-18.6594835,-0.014558894,-18.79070884,0.004313952,-18.59387082,-0.005899132,-18.7797734,0.002141281,-18.51732271,-0.001021124,,,,
-18.8781924,0.016867799,-18.64854805,-0.014653235,-18.7797734,0.00451263,-18.58293538,-0.006000005,-18.76883795,0.00225889,-18.50638726,-0.001050129,,,,
-18.86725696,0.017158905,-18.6376126,-0.014678253,-18.76883795,0.004697923,-18.57199993,-0.006066019,-18.7579025,0.002382834,-18.49545181,-0.001083924,,,,
-18.85632151,0.017410042,-18.62667716,-0.014642254,-18.7579025,0.004867171,-18.56106449,-0.006097893,-18.74696706,0.002511806,-18.48451637,-0.001123547,,,,
-18.84538607,0.017618551,-18.61574171,-0.014557664,-18.74696706,0.005014564,-18.55012904,-0.006094797,-18.73603161,0.002648875,-18.47358092,-0.001170337,,,,
-18.83445062,0.017787667,-18.60480627,-0.014427224,-18.73603161,0.005143514,-18.5391936,-0.00606464,-18.72509617,0.002795857,-18.46264548,-0.001225454,,,,
-18.82351518,0.017919711,-18.59387082,-0.014264168,-18.72509617,0.005254145,-18.52825815,-0.0060188,-18.71416072,0.002953542,-18.45171003,-0.001289572,,,,
-18.81257973,0.018017867,-18.58293538,-0.014075953,-18.71416072,0.00534342,-18.51732271,-0.005964175,-18.70322528,0.003125754,-18.44077459,-0.001363526,,,,
-18.80164429,0.018089453,-18.57199993,-0.013865188,-18.70322528,0.00541774,-18.50638726,-0.00590296,-18.69228983,0.003317915,-18.42983914,-0.001447688,,,,
-18.79070884,0.01813716,-18.56106449,-0.013639683,-18.69228983,0.005486676,-18.49545181,-0.005839936,-18.68135439,0.00353379,-18.4189037,-0.001541661,,,,
-18.7797734,0.018153822,-18.55012904,-0.013401922,-18.68135439,0.005551546,-18.48451637,-0.005782285,-18.67041894,0.003778795,-18.40796825,-0.001645193,,,,
-18.76883795,0.018160801,-18.5391936,-0.013163975,-18.67041894,0.005617991,-18.47358092,-0.005739676,-18.6594835,0.004059917,-18.39703281,-0.001757549,,,,
-18.7579025,0.018159816,-18.52825815,-0.012938594,-18.6594835,0.005695135,-18.46264548,-0.005721537,-18.64854805,0.004382099,-18.38609736,-0.001877745,,,,
-18.74696706,0.018133368,-18.51732271,-0.012732607,-18.64854805,0.005785771,-18.45171003,-0.005736476,-18.6376126,0.004751304,-18.37516191,-0.002004425,,,,
-18.73603161,0.018095158,-18.50638726,-0.012547001,-18.6376126,0.005896068,-18.44077459,-0.005792603,-18.62667716,0.005176574,-18.36422647,-0.002136038,,,,
-18.72509617,0.018047045,-18.49545181,-0.012384465,-18.62667716,0.006036521,-18.42983914,-0.005896301,-18.61574171,0.005666912,-18.35329102,-0.002271283,,,,
-18.71416072,0.017979077,-18.48451637,-0.012248826,-18.61574171,0.006215655,-18.4189037,-0.00605195,-18.60480627,0.006229388,-18.34235558,-0.002408138,,,,
-18.70322528,0.017900536,-18.47358092,-0.012148015,-18.60480627,0.006439383,-18.40796825,-0.006263117,-18.59387082,0.006872318,-18.33142013,-0.002544934,,,,
-18.69228983,0.017824063,-18.46264548,-0.012088424,-18.59387082,0.006714411,-18.39703281,-0.006530749,-18.58293538,0.007605735,-18.32048469,-0.002681076,,,,
-18.68135439,0.017746885,-18.45171003,-0.012068698,-18.58293538,0.007046937,-18.38609736,-0.006853656,-18.57199993,0.008438788,-18.30954924,-0.002816289,,,,
-18.67041894,0.017673237,-18.44077459,-0.012092234,-18.57199993,0.007441334,-18.37516191,-0.007229018,-18.56106449,0.009381005,-18.2986138,-0.002950598,,,,
-18.6594835,0.017614151,-18.42983914,-0.012160587,-18.56106449,0.0079002,-18.36422647,-0.007652837,-18.55012904,0.010440177,-18.28767835,-0.003085272,,,,
-18.64854805,0.017568275,-18.4189037,-0.012265582,-18.55012904,0.008424284,-18.35329102,-0.00811987,-18.5391936,0.011624786,-18.27674291,-0.003220188,,,,
-18.6376126,0.017532684,-18.40796825,-0.012406175,-18.5391936,0.009013521,-18.34235558,-0.008622461,-18.52825815,0.012940277,-18.26580746,-0.003356635,,,,
-18.62667716,0.017516686,-18.39703281,-0.012577631,-18.52825815,0.009665065,-18.33142013,-0.009153961,-18.51732271,0.014390944,-18.25487201,-0.003495205,,,,
-18.61574171,0.017527369,-18.38609736,-0.012772521,-18.51732271,0.010374456,-18.32048469,-0.009709498,-18.50638726,0.015981319,-18.24393657,-0.003637234,,,,
-18.60480627,0.017558081,-18.37516191,-0.012983381,-18.50638726,0.011137554,-18.30954924,-0.010282512,-18.49545181,0.017712643,-18.23300112,-0.003784582,,,,
-18.59387082,0.01760611,-18.36422647,-0.013202651,-18.49545181,0.011947948,-18.2986138,-0.010866916,-18.48451637,0.019582967,-18.22206568,-0.003937099,,,,
-18.58293538,0.017678391,-18.35329102,-0.013424352,-18.48451637,0.012801656,-18.28767835,-0.011465709,-18.47358092,0.021580685,-18.21113023,-0.004097507,,,,
-18.57199993,0.01777405,-18.34235558,-0.013636036,-18.47358092,0.013687543,-18.27674291,-0.012072775,-18.46264548,0.023692728,-18.20019479,-0.004269235,,,,
-18.56106449,0.017890069,-18.33142013,-0.013830152,-18.46264548,0.014590635,-18.26580746,-0.012686074,-18.45171003,0.025916458,-18.18925934,-0.004455654,,,,
-18.55012904,0.018023112,-18.32048469,-0.014005063,-18.45171003,0.015513532,-18.25487201,-0.013301189,-18.44077459,0.028232541,-18.1783239,-0.004659716,,,,
-18.5391936,0.018172175,-18.30954924,-0.014156691,-18.44077459,0.016445047,-18.24393657,-0.013911512,-18.42983914,0.030610538,-18.16738845,-0.004885244,,,,
-18.52825815,0.018332167,-18.2986138,-0.014281195,-18.42983914,0.017364589,-18.23300112,-0.014515365,-18.4189037,0.033028911,-18.15645301,-0.005135277,,,,
-18.51732271,0.01849051,-18.28767835,-0.014383433,-18.4189037,0.018265299,-18.22206568,-0.015104295,-18.40796825,0.035467092,-18.14551756,-0.005410748,,,,
-18.50638726,0.018643913,-18.27674291,-0.014457961,-18.40796825,0.019144385,-18.21113023,-0.015678995,-18.39703281,0.037896996,-18.13458212,-0.005711183,,,,
-18.49545181,0.018793002,-18.26580746,-0.014504306,-18.39703281,0.019991208,-18.20019479,-0.016243546,-18.38609736,0.040294953,-18.12364667,-0.006035993,,,,
-18.48451637,0.018944614,-18.25487201,-0.014520785,-18.38609736,0.020796932,-18.18925934,-0.016802366,-18.37516191,0.042653363,-18.11271122,-0.006387366,,,,
