-27.45027466546539,0,-27.45027466546539,-0,-27.45027466546539,0,-27.45027466546539,-0,-27.45027466546539,0,-27.45027466546539,-0,-27.45027466546539,0,-27.45027466546539,-0
-27.43933217037461,0,-27.43933217037461,-0,-27.43933217037461,0,-27.43933217037461,-0,-27.43933217037461,0,-27.43933217037461,-0,-27.43933217037461,0,-27.43933217037461,-0
-25.89644036257477,0.0001909381717504352,-25.89644036257477,-0.00016263810237632,-18.72910607811449,0.0001099321866821486,-18.55402615666202,-0.0001089149786608868,-25.50251053930672,0.0001027177254925129,-25.49156804421594,-0.0001045450974262734,22.46938793866865,0,22.46938793866865,-0
-25.88549786748399,0.0003086688155821359,-25.88549786748399,-0.0002641368148056422,-18.71816358302371,0.0001206555014401999,-18.54308366157125,-0.0001192101704398429,-25.49156804421594,0.0001075937149397412,-25.48062554912516,-0.0001090195149251441,,,,
-25.87455537239321,0.0004930685728690368,-25.87455537239321,-0.00042387266516231,-18.70722108793293,0.0001321112596147922,-18.53214116648046,-0.0001301186909077878,-25.48062554912516,0.0001113634907480997,-25.46968305403438,-0.0001123323010209501,,,,
-25.86361287730243,0.0007782809842267059,-25.86361287730243,-0.0006721121103855777,-18.69627859284215,0.000144203649942167,-18.52119867138969,-0.0001414819880049557,-25.46968305403438,0.0001138972493591347,-25.45874055894361,-0.0001143680986084007,,,,
-25.85267038221165,0.001213891874784474,-25.85267038221165,-0.00105304727123081,-18.68533609775137,0.0001571745324253109,-18.51025617629891,-0.0001532773598048428,-25.45874055894361,0.000115106048737327,-25.44779806385283,-0.0001150548638643999,,,,
-25.84172788712087,0.001870845977720644,-25.84172788712087,-0.001630248650924778,-18.67439360266059,0.0001710804889882882,-18.49931368120813,-0.000165480290192179,-25.44779806385283,0.0001153708456434714,-25.43685556876205,-0.0001150548638643999,,,,
-25.83078539203009,0.002849118192665239,-25.83078539203009,-0.002493788787814745,-18.66345110756981,0.0001857743121468853,-18.48837118611735,-0.0001781001868666375,-25.43685556876205,0.0001149469911907601,-25.42591307367127,-0.0001143680986084007,,,,
-25.81984289693931,0.004287432086003126,-25.81984289693931,-0.003769340081514065,-18.65250861247904,0.0002012515432573621,-18.47742869102657,-0.0001911033872327819,-25.42591307367127,0.0001134257505948362,-25.41497057858049,-0.0001123323010209501,,,,
-25.80890040184854,0.006375266629996146,-25.80890040184854,-0.005629512830798809,-18.64156611738825,0.0002174857817233667,-18.46648619593579,-0.000204639526628985,-25.41497057858049,0.00011059623640013,-25.40402808348971,-0.0001090195149251441,,,,
-25.79795790675776,0.009367284628425062,-25.79795790675776,-0.008307610759299098,-18.63062362229748,0.0002344884062002476,-18.45554370084501,-0.0002186662691239418,-25.40402808348971,0.0001065574221694393,-25.39308558839893,-0.0001045450974262734,,,,
-25.78701541166698,0.01360013746798432,-25.78701541166698,-0.01211382521201957,-18.6196811272067,0.0002522631471134209,-18.44460120575423,-0.0002329154155886699,-25.39308558839893,0.0001014475988190015,-18.52119867138969,-0.0001035627386162697,,,,
-25.7760729165762,0.01951133787114629,-25.7760729165762,-0.01745365157793321,-18.60873863211592,0.0002708134142701468,-18.43365871066345,-0.0002473904450835021,-25.38214309330815,9.543651783475759e-05,-18.51025617629891,-0.0001118157464879857,,,,
