-18.71816358,0.032124132,-18.48837119,-0.030799154,-18.55402616,0.000699215,-18.32423376,-0.00064688
-18.70722109,0.033340576,-18.47742869,-0.031905448,-18.54308366,0.000719653,-18.31329126,-0.000676812
-18.69627859,0.034583849,-18.4664862,-0.033116325,-18.53214117,0.000742081,-18.30234877,-0.000707828
-18.6853361,0.035868508,-18.4555437,-0.034447993,-18.52119867,0.00076612,-18.29140627,-0.000739559
-18.6743936,0.037220706,-18.44460121,-0.03591662,-18.51025618,0.000791043,-18.28046378,-0.000771602
-18.66345111,0.038653026,-18.43365871,-0.037543897,-18.49931368,0.00081686,-18.26952128,-0.000803528
-18.65250861,0.040143123,-18.42271622,-0.039331178,-18.48837119,0.000843277,-18.25857879,-0.000835038
-18.64156612,0.041669775,-18.41177372,-0.041285692,-18.47742869,0.000869717,-18.24763629,-0.00086658
-18.63062362,0.043236152,-18.40083123,-0.043434247,-18.4664862,0.000895879,-18.2366938,-0.000897631
-18.61968113,0.044846041,-18.38988873,-0.045784849,-18.4555437,0.000921415,-18.2257513,-0.000927337
-18.60873863,0.046505572,-18.37894624,-0.04832484,-18.44460121,0.000945944,-18.21480881,-0.000955747
-18.59779614,0.048237609,-18.36800374,-0.051054302,-18.43365871,0.000969173,-18.20386631,-0.000982582
-18.58685364,0.050047153,-18.35706125,-0.053976296,-18.42271622,0.00099186,-18.19292382,-0.001007294
-18.57591115,0.051943966,-18.34611875,-0.057178286,-18.41177372,0.001014144,-18.18198132,-0.001029434
-18.56496865,0.053940063,-18.33517625,-0.060636348,-18.40083123,0.001035421,-18.17103883,-0.001050349
-18.55402616,0.0560255,-18.32423376,-0.064231817,-18.38988873,0.001055607,-18.16009633,-0.001070685
-18.54308366,0.058224299,-18.31329126,-0.067934142,-18.37894624,0.00107497,-18.14915384,-0.001089217
-18.53214117,0.06059278,-18.30234877,-0.071701929,-18.36800374,0.001093638,-18.13821134,-0.001105543
-18.52119867,0.063085559,-18.29140627,-0.07549708,-18.35706125,0.001111281,-18.12726885,-0.001119935
-18.51025618,0.065618241,-18.28046378,-0.079278905,-18.34611875,0.001127618,-18.11632635,-0.001132967
-18.49931368,0.068185535,-18.26952128,-0.083005455,-18.33517625,0.001142445,-18.10538386,-0.001145253
-18.48837119,0.070770939,-18.25857879,-0.086640744,-18.32423376,0.001156276,-18.09444136,-0.001157135
-18.47742869,0.073351804,-18.24763629,-0.090247588,-18.31329126,0.001169505,-18.08349887,-0.001169188
-18.4664862,0.075918812,-18.2366938,-0.09378909,-18.30234877,0.00118221,-18.07255637,-0.001182131
-18.4555437,0.078463919,-18.2257513,-0.097172131,-18.29140627,0.00119498,-18.06161388,-0.00119628
-18.44460121,0.080982529,-18.21480881,-0.100417546,-18.28046378,0.001208293,-18.05067138,-0.001212595
-18.43365871,0.083477843,-18.20386631,-0.103518076,-18.26952128,0.001222421,-18.03972889,-0.001231108
-18.42271622,0.086066586,-18.19292382,-0.106430758,-18.25857879,0.001237898,-18.02878639,-0.001251388
-18.41177372,0.088802969,-18.18198132,-0.109125568,-18.24763629,0.001255536,-18.0178439,-0.001273644
-18.40083123,0.091629727,-18.17103883,-0.111756083,-18.2366938,0.001275384,-18.0069014,-0.00129768
-18.38988873,0.094558916,-18.16009633,-0.114426368,-18.2257513,0.001297195,-17.99595891,-0.001323661
-18.37894624,0.097673789,-18.14915384,-0.117049321,-18.21480881,0.001321565,-17.98501641,-0.001351739
-18.36800374,0.10103219,-18.13821134,-0.119606629,-18.20386631,0.001348442,-17.97407392,-0.001383243
-18.35706125,0.104641516,-18.12726885,-0.122160909,-18.19292382,0.001377554,-17.96313142,-0.001418627
-18.34611875,0.108522425,-18.11632635,-0.124813957,-18.18198132,0.001408546,-17.95218893,-0.001456722
-18.33517625,0.112703559,-18.10538386,-0.127671234,-18.17103883,0.001440901,-17.94124643,-0.001497268
-18.32423376,0.117274444,-18.09444136,-0.130786616,-18.16009633,0.00147436,-17.93030394,-0.001540713
-18.31329126,0.122305801,-18.08349887,-0.134227911,-18.14915384,0.001509012,-17.91936144,-0.001587436
-18.30234877,0.127842593,-18.07255637,-0.138101035,-18.13821134,0.001544731,-17.90841895,-0.001637221
-18.29140627,0.133974067,-18.06161388,-0.142467428,-18.12726885,0.001580605,-17.89747645,-0.001689323
-18.28046378,0.14077906,-18.05067138,-0.147379534,-18.11632635,0.001615925,-17.88653396,-0.001743298
-18.26952128,0.148330168,-18.03972889,-0.152820121,-18.10538386,0.001649632,-17.87559146,-0.001799943
-18.25857879,0.156712297,-18.02878639,-0.158744297,-18.09444136,0.001680938,-17.86464897,-0.00185846
-18.24763629,0.166074196,-18.0178439,-0.165145726,-18.08349887,0.001708914,-17.85370647,-0.001916706
-18.2366938,0.176475994,-18.0069014,-0.171985146,-18.07255637,0.001732359,-17.84276398,-0.001973373
-18.2257513,0.187886209,-17.99595891,-0.179233684,-18.06161388,0.001750613,-17.83182148,-0.002027541
-18.21480881,0.200332176,-17.98501641,-0.186854295,-18.05067138,0.001763173,-17.82087899,-0.002078798
-18.20386631,0.213788683,-17.97407392,-0.194988136,-18.03972889,0.001770332,-17.80993649,-0.002125332
-18.19292382,0.228193227,-17.96313142,-0.20361251,-18.02878639,0.001772342,-17.798994,-0.00216523
-18.18198132,0.243462952,-17.95218893,-0.21248144,-18.0178439,0.001769126,-17.7880515,-0.002197697
-18.17103883,0.25950996,-17.94124643,-0.22151019,-18.0069014,0.001760164,-17.77710901,-0.002220893
-18.16009633,0.276187361,-17.93030394,-0.230740104,-17.99595891,0.00174486,-17.76616651,-0.002232949
-18.14915384,0.293398186,-17.91936144,-0.240204818,-17.98501641,0.001724244,-17.75522402,-0.002233878
-18.13821134,0.311029092,-17.90841895,-0.249811701,-17.97407392,0.001699801,-17.74428152,-0.002223932
-18.12726885,0.328672877,-17.89747645,-0.259383784,-17.96313142,0.001672217,-17.73333902,-0.002203092
-18.11632635,0.345935995,-17.88653396,-0.268855864,-17.95218893,0.001642445,-17.72239653,-0.002172878
-18.10538386,0.362433365,-17.87559146,-0.278408078,-17.94124643,0.001611527,-17.71145403,-0.002133659
-18.09444136,0.377822014,-17.86464897,-0.287906468,-17.93030394,0.001580539,-17.70051154,-0.002085126
-18.08349887,0.391723179,-17.85370647,-0.296996431,-17.91936144,0.001551047,-17.68956904,-0.002029145
-18.07255637,0.403670641,-17.84276398,-0.305510375,-17.90841895,0.001524596,-17.67862655,-0.001966847
-18.06161388,0.413353954,-17.83182148,-0.313382043,-17.89747645,0.001502473,-17.66768405,-0.001899109
-18.05067138,0.420534513,-17.82087899,-0.32060557,-17.88653396,0.001485717,-17.65674156,-0.001827845
-18.03972889,0.425294832,-17.80993649,-0.326925262,-17.87559146,0.001475643,-17.64579906,-0.001755052
-18.02878639,0.427797931,-17.798994,-0.332097028,-17.86464897,0.001473362,-17.63485657,-0.001683091
-18.0178439,0.428018594,-17.7880515,-0.336058947,-17.85370647,0.001479728,-17.62391407,-0.001614926
-18.0069014,0.425821761,-17.77710901,-0.33861739,-17.84276398,0.001495144,-17.61297158,-0.001552842
-17.99595891,0.421019907,-17.76616651,-0.339589562,-17.83182148,0.001520318,-17.60202908,-0.001498452
-17.98501641,0.413921424,-17.75522402,-0.339087502,-17.82087899,0.001555438,-17.59108659,-0.001453342
-17.97407392,0.405032426,-17.74428152,-0.337243955,-17.80993649,0.001599603,-17.58014409,-0.001418521
-17.96313142,0.394637798,-17.73333902,-0.334139005,-17.798994,0.001652533,-17.5692016,-0.001394792
-17.95218893,0.383217701,-17.72239653,-0.330069567,-17.7880515,0.001713717,-17.5582591,-0.001382536
-17.94124643,0.37127439,-17.71145403,-0.325200721,-17.77710901,0.001782789,-17.54731661,-0.001381677
-17.93030394,0.359257703,-17.70051154,-0.319663585,-17.76616651,0.001858813,-17.53637411,-0.001391604
-17.91936144,0.347812419,-17.68956904,-0.313891685,-17.75522402,0.001940775,-17.52543162,-0.001411554
-17.90841895,0.337599423,-17.67862655,-0.308170174,-17.74428152,0.002028556,-17.51448912,-0.001440297
-17.89747645,0.329217657,-17.66768405,-0.302744188,-17.73333902,0.002121023,-17.50354663,-0.001476261
-17.88653396,0.323235638,-17.65674156,-0.298013624,-17.72239653,0.002215769,-17.49260413,-0.001517999
-17.87559146,0.320231742,-17.64579906,-0.294387925,-17.71145403,0.002310778,-17.48166164,-0.001563948
-17.86464897,0.320686097,-17.63485657,-0.292330748,-17.70051154,0.002405602,-17.47071914,-0.001613668
-17.85370647,0.324951643,-17.62391407,-0.292327777,-17.68956904,0.002498912,-17.45977665,-0.001666542
-17.84276398,0.333291223,-17.61297158,-0.294762754,-17.67862655,0.002589749,-17.44883415,-0.001722114
-17.83182148,0.345901598,-17.60202908,-0.299896647,-17.66768405,0.002676244,-17.43789166,-0.00177878
-17.82087899,0.362875822,-17.59108659,-0.307933607,-17.65674156,0.002755855,-17.42694916,-0.001834097
-17.80993649,0.384162468,-17.58014409,-0.318957218,-17.64579906,0.002827907,-17.41600667,-0.001889333
-17.798994,0.409662539,-17.5692016,-0.332965078,-17.63485657,0.002890583,-17.40506417,-0.001945551
